date,SYN01,SYN02,SYN03,SYN04,SYN05,SYN06,SYN07,SYN08,SYN09,SYN10,SYN11,SYN12
2012-12-14,151.9623513062,138.9250879432,43.6892277942,49.2046342561,55.6692764453,171.9387802125,83.4934543291,108.7936390544,105.1619720821,135.5909238897,178.3871684646,78.5598134495
2012-12-17,150.6820902109,137.6819526625,42.6208441328,47.7727394220,54.2343764159,167.7124582269,81.8821754084,107.7886713314,104.4666385028,135.5544835794,178.9839214647,78.8061648003
2012-12-18,151.8596107040,136.7960076345,42.9159810295,47.2110218514,53.0865894913,166.8286760506,80.5798783064,106.8362570083,105.2893946492,135.6627402049,179.9452123595,76.9246162803
2012-12-19,153.7360957081,137.2064357417,42.6357575375,46.8706452823,52.8066300596,164.9256303625,82.5310211106,107.4071736114,106.7223192014,137.7760520034,178.6108786866,74.4978827541
2012-12-20,155.7490003211,137.9612935858,42.7597969682,48.7801891573,51.6806218710,164.3540628040,82.4202651859,106.2622711702,105.4407574092,139.7606970261,180.5223865776,73.8726983734
2012-12-21,157.6737656623,139.0235379975,42.4494985400,48.6298970430,50.5882264544,169.0907628997,82.9267565085,104.1678451490,107.9368512493,137.6435961050,180.8243594228,75.1033019536
2012-12-24,160.4811083035,136.6890458028,41.5171764858,48.7654124082,50.1498257145,168.1205194937,79.7508501133,107.5810023896,108.1544745762,137.8009657487,181.1994524967,76.6730164742
2012-12-25,159.7474341912,138.4879289298,42.1699420362,50.0758730666,49.7043542559,165.2204958411,79.7828064291,105.0342951577,107.5129648172,136.5846987537,180.8936919490,79.7835003361
2012-12-26,160.7846759480,136.8151569916,42.3708909709,51.4408607781,50.5445947962,166.4790644743,78.7301676401,106.7958442174,105.4976506410,133.6234130321,177.0627567535,76.8187884238
2012-12-27,156.8442120749,138.4053613708,42.0867971291,50.4918857303,50.9570328622,166.0292545274,78.0485795217,106.3437533098,104.7900739405,133.6787087386,179.1974004090,78.5037527866
2012-12-28,158.8420209059,139.0862363482,42.3863706621,50.1890893465,49.7785328019,166.2525179414,78.6411508343,107.4810076147,102.9011521906,134.3153290735,182.3109329935,80.2872349496
2012-12-31,159.7089873089,135.0944964216,42.2624699417,48.4256534376,49.6309309653,166.3708062229,78.8050863557,105.7885413842,102.9339646147,135.1586582397,180.8981558324,78.1007090574
2013-01-01,157.9287488519,135.0444514016,42.4772292239,49.8640372821,50.4636743384,173.0337898751,76.9923606072,104.5866560174,105.0866572269,133.9836441572,180.9727508628,76.8205431472
2013-01-02,158.2507290317,134.9018221931,43.3642367805,52.0295059660,49.2930282751,167.9274071598,76.7107753605,104.3485831726,104.3100243635,135.7000279902,183.0450650909,75.6374667209
2013-01-03,155.6630186303,132.9055276055,43.8084567369,51.2834489703,49.1227310439,170.1084571497,72.6698309432,102.6367823173,104.8907195616,135.2938889414,185.7064416346,74.7408475062
2013-01-04,153.2435714681,130.0356999373,43.7164753659,48.5088377867,48.8191027450,170.8306642398,72.2335608691,101.7903580848,105.1997203920,135.3289625799,183.7823776460,72.8216246088
2013-01-07,152.8794056803,129.2901944697,42.9662812655,45.8485689719,49.1604276270,167.4716607544,71.8606735169,101.6605154672,104.6810927945,135.1740812077,184.9327136059,69.3969505096
2013-01-08,148.9123327940,130.9533398496,42.8415443259,48.2167206928,48.6241099228,165.2055768298,72.4013992000,100.8874331424,104.3694889252,135.0699080095,188.1866595263,70.5977913269
2013-01-09,146.7626199337,130.2425919210,42.7152792051,47.6465687563,49.4823232561,166.6053102987,71.6346707439,100.3247714004,104.7569300218,136.9294502415,189.2506410081,69.3173367911
2013-01-10,151.1106444717,126.3699044131,42.1363105168,47.7153171416,49.2078735827,164.8901105155,71.9194643789,101.4368013563,104.8441994374,140.5815942809,188.0084895976,69.4172780890
2013-01-11,152.6269122819,123.2005900442,42.2456463756,49.7512831618,49.9879518849,170.8909035241,72.9790873558,102.2609861680,102.1175806655,141.6562737181,185.5539508437,69.1623146424
2013-01-14,152.7487084600,125.1788733794,42.1905447461,50.0025236665,49.7865703607,176.5965610363,71.5091358638,105.2092061465,103.8833066924,140.4802849043,186.0271188060,69.0430561033
2013-01-15,152.7430690518,126.5601318643,42.3687636654,50.1220297574,49.9163465329,179.1576532884,73.0179568327,104.4928248630,104.0291383609,140.9564009537,182.5099009734,68.0888120254
2013-01-16,152.8771125341,125.8415821665,42.6285083156,49.9847376339,50.4780544639,180.2394324109,71.7317196244,104.1923672239,103.5540051971,142.3104717985,178.5887955159,67.1563981223
2013-01-17,149.9352865878,123.1213320593,43.0364015477,50.3886964936,50.7510461410,178.7647133087,71.2402010317,104.6711312784,100.6631168352,142.8992494635,182.8698879823,64.4776260673
2013-01-18,150.0207200108,124.4315612109,43.2232161789,49.8192585622,49.9705564956,177.3055590444,71.3395882749,102.3792221240,100.7346275392,141.1887767688,181.5312492681,63.4885519655
2013-01-21,149.7968800048,126.7173254229,43.3659012520,51.3802916689,50.1917129805,176.5185445437,70.9664742644,99.7306874613,100.6366574885,139.9038612326,177.5954483276,61.7255642215
2013-01-22,147.4415044133,126.4006911241,43.7908300753,50.3997186474,51.7342128573,181.0796514004,69.9296909287,98.7954658193,100.3131519541,140.0343872011,173.2982577917,62.9736648454
2013-01-23,148.7167844753,128.4313487838,44.1969590308,51.1692238421,50.2886961407,186.4214307841,69.2433048200,97.2379230756,100.2719721930,140.4481019138,171.7150899420,62.1378924364
2013-01-24,153.5197108213,126.2281538453,43.9449136164,50.9387734896,48.7963986351,188.6348783966,70.7872349041,96.8864278534,99.7803425898,140.9403380060,170.3625820095,61.9998184421
2013-01-25,154.2549969686,126.5608757979,44.0000984609,50.5231774023,49.3304695909,188.0736649801,72.8091062875,96.2558516026,98.1937586049,141.7257362789,168.6944838495,60.0735525136
2013-01-28,158.0868424158,127.2771389649,43.9319674915,50.0943493742,49.5316300182,187.6487028316,71.2579975721,96.8986336588,96.9354738587,141.8698644721,165.8825090845,59.5977169633
2013-01-29,158.2841784316,128.5367774761,43.4838488208,51.0975545993,48.6731903295,182.9298773865,71.6865929403,99.0247585622,99.4280837332,141.5831031431,166.0954684701,58.4279249634
2013-01-30,155.7391116185,124.9940008977,43.3801987594,51.8877720860,47.6040777493,178.2416015714,73.2205433695,97.8984707754,99.6234540859,138.3765814262,169.6968038246,59.8259363899
2013-01-31,153.2321510565,124.2663051649,42.5025379085,50.4108321935,46.6112159754,178.0663265683,73.1742737392,95.6481367427,99.5757364399,139.1733294521,174.9542435956,57.7391562457
2013-02-01,155.5740746320,127.9188005841,41.6423591091,50.6087328943,46.0023525489,176.6579471635,72.0778344909,97.3419082511,97.1459222571,140.5482078927,175.0901193568,55.7584488407
2013-02-04,154.5745061151,129.0025881548,41.8212587664,50.4302213189,45.8242767321,169.6481908006,72.5949563652,96.5300164759,97.3559640364,142.3245049010,175.4434669965,56.8901394589
2013-02-05,155.0866173348,126.4653052697,41.7664402654,49.1028584099,46.3100089064,171.5380423536,71.6068820687,94.0178646473,97.0830771628,142.8271318606,170.9976486772,57.0140682286
2013-02-06,154.6195525139,125.9452573576,41.1109983856,49.2168141471,46.9749516846,172.7494010615,72.5024856850,93.1482569948,96.7663614408,142.9656418460,173.5776577619,56.9968671272
2013-02-07,153.3737517392,124.4898656516,40.9854138385,48.3190671634,47.0702153395,167.0769235712,72.2853973102,93.6196856543,94.9676725000,140.3117383391,176.4379689782,57.2698509133
2013-02-08,153.1127846158,127.3457546280,42.3465091186,47.9682214984,47.9761333279,166.4875465439,71.5943831517,92.2648704812,92.9190532600,138.0117730584,177.8902821273,57.2449304671
2013-02-11,155.3724488520,126.5426994598,42.2497141556,48.2438117619,48.8936646408,170.0793266472,72.0705986589,94.2696412650,92.3890123321,137.6212254009,177.8165541600,57.4630599258
2013-02-12,155.2515233228,128.9145743425,43.1338280151,48.3962594157,49.2838551773,172.6305938445,73.1167464070,97.3078093495,93.1100784485,134.7010055481,178.7875824237,57.9317887263
2013-02-13,155.6189593409,129.9822242548,42.8665926748,46.8347771362,49.1893162462,172.0842526910,74.4800394432,98.8637533506,96.2434206278,138.3686378172,184.2722714843,58.4545237342
2013-02-14,155.9194639198,130.1022635261,42.3870951820,45.9252293306,48.9615979262,172.5848539479,75.8054988719,98.8485664429,95.1179156230,138.2672506794,189.1502582723,59.0381287784
2013-02-15,153.3599615994,129.0667757709,42.6404601342,45.4063449550,49.0223956911,172.6534946326,75.5273905134,97.8081062072,94.2885775696,139.1245925956,189.1260843974,60.5687169955
2013-02-18,150.0673463329,128.9531207173,42.1578599980,46.7444014281,48.1506843097,174.7244864165,76.7998534570,95.8215728814,96.3444967169,139.9186596961,185.0266719402,59.6358501441
2013-02-19,152.8625701791,127.5745560345,42.1990533782,49.6329252242,48.3468065825,172.9794686705,79.1755701400,96.6814706622,97.0142552408,138.8210915516,181.7622309005,60.7709376147
2013-02-20,150.7048712149,123.2902894276,42.6428728741,49.2076306888,48.5041365587,175.4569244066,80.5781114657,98.9487579893,98.1096931594,137.1422853458,183.0530748225,59.9321019845
2013-02-21,150.6729901330,122.8225601847,42.0159604553,49.1131083442,48.4791517740,169.8441154011,81.0563903598,97.7319549447,98.7271018722,140.5017275220,186.9019824956,61.8812603626
2013-02-22,149.1585110109,119.4815511517,42.1706449508,48.6347279638,47.8004559359,174.4959711720,80.3041239996,94.7689523623,98.5625842968,142.3739044365,185.5908159295,60.3866726520
2013-02-25,151.4804061781,119.9636334335,42.7419457327,48.3181837732,47.5742516889,174.1628260949,80.7158829428,96.3582822783,96.1752575778,146.6443122688,185.1040319527,60.7329517979
2013-02-26,153.2122759752,121.5502722415,43.7925880962,48.6181696549,49.1323249347,169.8568325708,79.7234965937,96.9948975806,95.8603054245,144.6712416486,183.6935105247,61.0757636089
2013-02-27,150.5047608442,123.0655511931,43.8589560514,51.0603039150,48.6552802512,168.1860882499,80.9374692575,97.1233981609,97.4695528469,140.0777663308,187.0755478950,60.4950500974
2013-02-28,151.4842269681,123.6022670682,44.5717094772,50.3697645117,48.4737462480,164.8879569102,81.2791439444,100.9392565051,97.0461717501,142.3344615651,189.5750247410,60.7863196648
2013-03-01,148.2597056942,121.1451987134,44.1841626153,48.7739903824,47.2451495663,168.0893521488,81.4777902146,99.8008757553,97.3177169160,144.0281491493,186.5168224137,59.6955481624
2013-03-04,148.0957521607,121.9940676739,44.0948639633,50.1405779939,46.7646642176,165.0800076522,79.9424631875,99.4004861697,97.4752354676,144.8434271873,186.3975529405,57.8714653662
2013-03-05,149.1736070248,120.3433849072,43.6402054406,50.4737989896,46.3392642076,168.1911536524,81.7317241989,100.2091787251,100.6347688714,146.9634320865,189.0059683474,56.6765665560
2013-03-06,147.7100880363,118.9267363883,42.5829757324,51.0501812028,46.2303476963,166.9829783845,82.7634452414,103.1624246627,100.9365828009,147.9332588782,185.0017492719,55.3456850038
2013-03-07,144.7789830765,120.3620445828,42.8671341455,51.5043789860,46.0127904271,164.2743698291,83.3416133204,99.4820481591,98.9043414318,147.9235820822,187.9313748915,55.5288258950
2013-03-08,144.7025527477,117.2010972538,42.9093522471,51.2192968478,46.1883541666,165.2215161636,84.6111389149,96.3532381983,98.4952052090,149.4307780235,189.4872931186,57.1380178768
2013-03-11,141.0560596954,116.4685011802,43.2674173724,51.8657140725,46.8126798014,164.8611964261,86.9721842594,95.5579375426,99.2983506116,148.4305264411,188.6853225373,57.0285860977
2013-03-12,138.3407449315,115.0179140124,43.5332496526,51.2626416789,45.7733001096,164.5015369142,89.1925741679,96.8258324781,100.2173616076,147.9731738063,189.5892799313,57.4371157370
2013-03-13,140.3463310830,117.1620445747,43.9812205728,51.4606210436,45.6953119538,161.1876420134,88.6637505025,96.9308928684,98.9479470015,150.1458242427,186.5884859446,59.9999742321
2013-03-14,139.3133013254,117.4001448277,43.7093917802,51.6216849205,45.6216096529,161.4833551508,86.7513303715,96.2737085261,98.7546029694,148.8982210048,184.0947249850,57.3625608046
2013-03-15,140.3308227002,117.0080966784,43.9635006274,52.0788669222,45.0578858097,160.2500746320,85.9064934312,91.8896531477,97.2349543672,150.6183058698,186.2226147266,57.8679090747
2013-03-18,140.2899719259,115.2840340553,42.9487288343,52.3961245754,45.3588792611,164.5128888865,86.1975088970,95.4598769402,97.7910020063,150.7586799608,190.9143536183,57.9941218590
2013-03-19,140.8924965333,114.5973449713,41.9555809047,53.5254366509,44.3113010034,167.3838307493,87.4897945784,96.9354709602,99.2345037442,150.5431513886,193.7909167064,59.3938824952
2013-03-20,140.3781109186,114.1583974121,41.9119574029,53.2321412509,43.8788199511,167.1587591714,88.3302017208,96.1678291392,99.7214462390,149.2315646942,191.4180653475,59.9455540312
2013-03-21,142.2776754798,117.9073098902,41.9073995922,55.6856987097,43.2400503573,168.8216567530,86.8817412498,93.7644321011,97.0588586849,145.5466633034,190.4871295771,58.2491048903
2013-03-22,141.1676425447,116.3659273572,41.7200007289,55.6632405439,42.6874247098,169.9454483986,88.1550855105,92.8599215943,97.3018875778,143.3737178343,192.1123622359,58.3879840954
2013-03-25,141.7041577421,114.9447704933,40.8878633551,57.3486415002,43.7916692861,170.6065117623,88.4098644702,93.3607130754,95.6264931675,142.3563874497,191.6047586932,58.0989203087
2013-03-26,142.2145060300,115.7193751497,40.3716903162,59.5781483217,43.0000647249,171.9487012738,90.6795930395,92.4073630465,95.3790415176,145.7858822810,189.1981484928,56.9113482545
2013-03-27,141.8378865680,115.7832651110,40.6357322031,61.0121098619,42.9558770706,172.0242176250,91.9624198732,89.8127621767,98.9302607879,142.9005877401,190.5377834362,58.5527023894
2013-03-28,143.6030869420,114.6326336843,41.0974961704,59.3615722049,42.5821311257,166.5133378806,90.5119871211,91.0488696400,98.8415779713,144.8497023641,182.8742550524,58.7345070721
2013-03-29,143.4633499074,116.5590233260,41.6315119231,58.6723884604,41.8553915600,166.3381283269,89.9705565805,89.6366339348,98.2341200373,145.6040710220,180.7192958256,59.5119306564
2013-04-01,141.6110581407,117.0912573797,40.9479914157,58.5439624456,41.8059118484,166.9604875958,88.2324786439,88.9382720915,101.4859951633,147.2020114180,180.0614418491,60.2717160123
2013-04-02,141.0953854908,116.3867308282,40.6730275407,55.4708163347,41.6261593689,169.3338147519,87.1968337770,89.6935833473,101.1619058014,145.8668430834,181.8837619910,59.9843771677
2013-04-03,143.2509402225,114.5903168582,41.2134766788,55.7913882541,41.9470083591,168.0351850751,85.5873245226,88.5572358286,101.1472188090,145.1805145589,179.2345078882,59.5532509939
2013-04-04,142.3719506497,116.0248925390,40.7161168897,55.8667742342,41.1913229892,170.1711587351,86.4830806797,87.8377312987,102.2311067280,147.6050298679,181.5831055963,59.4473016934
2013-04-05,144.7013871878,114.9905202034,40.2998379377,57.8224151863,41.0353011606,172.3328949740,87.3143861326,85.8017100841,102.9865861206,147.7845588138,179.3635332824,57.3955393736
2013-04-08,144.6818838570,117.3001141021,40.8285748940,58.7518039423,41.7649314081,169.9361578686,88.3613104418,83.5921060471,103.9480495217,150.3693858769,182.9872881849,55.7633737406
2013-04-09,143.9572458434,119.3954500995,40.3018541600,59.7661267431,41.3982371496,170.9137728976,88.2849328670,84.6019958066,106.1680074562,154.7118064064,179.9765932606,57.4552764936
2013-04-10,145.8967076747,119.1458222013,41.0037563385,60.1455426275,42.1248808127,169.2043641093,90.5629784320,84.6469539927,107.4919809596,155.0063015042,181.1666684476,56.6630298553
2013-04-11,145.2480174531,119.7820053337,40.8072658654,61.3596815848,41.4624910099,172.5802416202,90.5151112729,83.6102983316,104.7485452437,154.8760336707,183.3763520776,55.1102866404
2013-04-12,148.4988183438,121.9966927113,41.7065463035,62.3842402471,41.3073584279,171.0913585283,90.3282084386,82.9085621160,101.2080465685,153.8712037883,184.1667742962,53.9317532390
2013-04-15,149.8884931945,122.0062833673,42.1656931925,63.8948193346,40.8045431165,173.4635951739,92.5323537260,83.8036431236,101.1202535293,154.0200127924,182.2749543517,54.3977719805
2013-04-16,149.5713868433,123.0890931295,42.2289309298,64.5535615494,40.4476176578,181.8393548196,91.8037051193,86.3019216720,103.8634693598,155.5432285012,181.8545030111,53.9370959760
2013-04-17,151.5028858128,124.3352317265,41.2549744965,66.2240606817,41.9557689104,180.9086686065,91.2079593345,86.5743080437,103.7871824253,155.1632130379,183.1721592369,53.5486578207
2013-04-18,153.0797603283,124.7673620967,40.6935707027,64.9829567817,41.7218669345,180.0891997184,88.7104964949,86.9224003196,103.2698961857,153.6464637134,181.7094802591,53.4103747826
2013-04-19,150.3467569960,121.8740811899,40.4328114627,66.3529578524,41.9918556809,177.2959692277,87.7327165876,87.5799634675,104.4820104872,154.7771963944,181.4001147465,53.0751865684
